year_month,country,county,uid,uid_code,uidear,county_code,adolescent_10_24_receiving_fp_new,adolescent_10_24_receiving_fp_revisits,adults_25+_receiving_fp_services_new,adults_25+_receiving_fp_services_revisits,condoms_new,condoms_revisits,pills_new,pills_revisits,injectable_new,injectable_revisits,implants_new,implants_revisits,iucd_new,iucd_revisits,surgical_new,surgical_revisits,condoms,pills,injectables,implants,iucd,surgical,total_fp,total_cyp,periodid,periodname,combined_oral_contraceptive_pills_beginning_balance,combined_oral_contraceptive_pills_ending_balanc,combined_oral_contraceptive_pills_issued/dispensed,combined_oral_contraceptive_pills_losses,combined_oral_contraceptive_pills_negative_adjustment_(issued_to_other_hf),combined_oral_contraceptive_pills_positive_adjustment_(receipt_from_other_hf),combined_oral_contraceptive_pills_quantity_needed/requested,combined_oral_contraceptive_pills_stock_received,emergency_pill_beginning_balance,emergency_pill_ending_balanc,emergency_pill_issued/dispensed,emergency_pill_losses,emergency_pill_negative_adjustment_(issued_to_other_hf),emergency_pill_positive_adjustment_(receipt_from_other_hf),emergency_pill_quantity_needed/requested,emergency_pill_stock_received,female_condom__beginning_balance,female_condom__ending_balanc,female_condom__issued/dispensed,female_condom__losses,female_condom__negative_adjustment_(issued_to_other_hf),female_condom__positive_adjustment_(receipt_from_other_hf),female_condom__quantity_needed/requested,female_condom__stock_received,iucd_copper_t_beginning_balance,iucd_copper_t_ending_balanc,iucd_copper_t_issued/dispensed,iucd_copper_t_losses,iucd_copper_t_negative_adjustment_(issued_to_other_hf),iucd_copper_t_positive_adjustment_(receipt_from_other_hf),iucd_copper_t_quantity_needed/requested,iucd_copper_t_stock_received,implants_(1_rod)_beginning_balance,implants_(1_rod)_ending_balanc,implants_(1_rod)_issued/dispensed,implants_(1_rod)_losses,implants_(1_rod)_negative_adjustment_(issued_to_other_hf),implants_(1_rod)_positive_adjustment_(receipt_from_other_hf),implants_(1_rod)_quantity_needed/requested,implants_(1_rod)_stock_received,injectables_beginning_balance,injectables_ending_balanc,injectables_issued/dispensed,injectables_losses,injectables_negative_adjustment_(issued_to_other_hf),injectables_positive_adjustment_(receipt_from_other_hf),injectables_quantity_needed/requested,injectables_stock_received,male_condom__beginning_balance,male_condom__ending_balanc,male_condom__issued/dispensed,male_condom__losses,male_condom__negative_adjustment_(issued_to_other_hf),male_condom__positive_adjustment_(receipt_from_other_hf),male_condom__quantity_needed/requested,male_condom__stock_received,progestin_only_pills_beginning_balance,progestin_only_pills_ending_balanc,progestin_only_pills_issued/dispensed,progestin_only_pills_losses,progestin_only_pills_negative_adjustment_(issued_to_other_hf),progestin_only_pills_positive_adjustment_(receipt_from_other_hf),progestin_only_pills_quantity_needed/requested,progestin_only_pills_stock_received,eligible_fp,"core_health_workforce_per_10,000population",Demand_Satisfied_by_Modern_Methods (%),"mCPR (Married Women, %)","Teenage Pregnancy Rate (15-19, %)","Total Unmet Need (Married Women, %)"
201411,Kenya,Meru,Y52XNJ50hYb,201411_Y52XNJ50hYb,2014_Y52XNJ50hYb,KE_County_12,0,0,0,0,1285,1817,1005,2394,0,0,0,0,0,0,0,0,3102,3399,0,0,0,0,6501,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317595.0,,,,,
201411,Kenya,Kakamega,BjC1xL40gHo,201411_BjC1xL40gHo,2014_BjC1xL40gHo,KE_County_37,0,0,0,0,755,1285,763,1084,0,0,0,0,0,0,0,0,2040,1847,0,0,0,0,3887,43,201411,November 2014,0,0,420,0,0,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,100,0,0,0,0,0,0,0,50,0,5,0,280,0,0,0,100,0,0,0,0,0,0,0,1000,72000,0,0,0,0,0,0,100,0,377051.0,,,,,
201411,Kenya,Tharaka Nithi,T4urHM47nlm,201411_T4urHM47nlm,2014_T4urHM47nlm,KE_County_13,0,0,0,0,101,427,208,441,0,0,0,0,0,0,0,0,528,649,0,0,0,0,1177,22,201411,November 2014,1980,1934,96,0,0,0,100,50,5881,5781,100,0,0,0,0,0,65,65,0,0,0,0,0,0,28,11,19,0,0,14,0,0,55,33,22,0,0,10,0,0,1384,1252,141,0,0,0,0,0,15521,15481,58,0,0,0,0,0,640,215,2,0,0,0,0,0,87005.0,,,,,
201411,Kenya,Kiambu,qKzosKQPl6G,201411_qKzosKQPl6G,2014_qKzosKQPl6G,KE_County_22,0,0,0,0,721,1219,2021,3414,0,0,0,0,0,0,0,0,1940,5435,0,0,0,0,7375,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434608.0,,,,,
201410,Kenya,Vihiga,sANMZ3lpqGs,201410_sANMZ3lpqGs,2014_sANMZ3lpqGs,KE_County_38,0,0,0,0,114,121,139,244,0,0,0,0,0,0,0,0,235,383,0,0,0,0,618,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123059.0,,,,,
201410,Kenya,Kisumu,tAbBVBbueqD,201410_tAbBVBbueqD,2014_tAbBVBbueqD,KE_County_42,0,0,0,0,1025,1398,530,699,0,0,0,0,0,0,0,0,2423,1229,0,0,0,0,3652,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217146.0,,,,,
201410,Kenya,Machakos,yhCUgGcCcOo,201410_yhCUgGcCcOo,2014_yhCUgGcCcOo,KE_County_16,0,0,0,0,531,695,508,1710,0,0,0,0,0,0,0,0,1226,2218,0,0,0,0,3444,53,201410,October 2014,10077,9945,592,88,225,626,450,0,1313,1329,4,0,0,21,520,0,5628,6300,1050,0,0,0,1655,2010,314,329,4,0,0,19,160,0,263,215,83,0,0,23,290,45,3664,8457,1267,102,135,100,4745,460,111477,90079,17889,0,0,0,19440,2000,1942,1751,166,0,30,5,1560,0,240039.0,,,,,
201410,Kenya,Muranga,ahwTMNAJvrL,201410_ahwTMNAJvrL,2014_ahwTMNAJvrL,KE_County_21,0,0,0,0,193,149,844,2984,0,0,0,0,0,0,0,0,342,3828,0,0,0,0,4170,91,201410,October 2014,15120,9072,6048,0,0,0,15120,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,500,0,0,0,40,0,0,40,600,0,0,0,1000,0,0,0,6000,1000,10000,4000,6000,0,0,0,10000,0,5760,3840,1920,0,0,0,4800,0,204047.0,,,,,
201410,Kenya,Nandi,t0J75eHKxz5,201410_t0J75eHKxz5,2014_t0J75eHKxz5,KE_County_29,0,0,0,0,2352,972,1046,935,0,0,0,0,0,0,0,0,3324,1981,0,0,0,0,5305,75,201410,October 2014,0,0,0,0,0,0,500,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,600,0,179721.0,,,,,
201410,Kenya,Bomet,HMNARUV2CW4,201410_HMNARUV2CW4,2014_HMNARUV2CW4,KE_County_36,0,0,0,0,643,614,163,262,0,0,0,0,0,0,0,0,1257,425,0,0,0,0,1682,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198058.0,,,,,
201410,Kenya,Turkana,kphDeKClFch,201410_kphDeKClFch,2014_kphDeKClFch,KE_County_23,0,0,0,0,2992,4213,40,57,0,0,0,0,0,0,0,0,7205,97,0,0,0,0,7302,63,201410,October 2014,1569,1569,0,0,0,0,100,0,49,49,0,0,0,0,0,0,0,3015,75,0,0,0,100,3100,5,60,0,0,0,0,0,40,3,0,0,0,0,0,300,0,1547,1546,46,0,0,0,200,590,56915,62537,6970,0,0,0,14000,18400,280,1399,1,0,0,0,100,1200,200659.0,,,,,
201410,Kenya,Tharaka Nithi,T4urHM47nlm,201410_T4urHM47nlm,2014_T4urHM47nlm,KE_County_13,0,0,0,0,77,242,336,706,0,0,0,0,0,0,0,0,319,1042,0,0,0,0,1361,22,201410,October 2014,7783,10133,577,920,0,30,1557,4344,369,362,7,0,0,0,80,0,13488,14874,1604,0,0,0,60,3000,437,535,12,0,0,0,20,110,412,892,61,1,0,0,100,540,3579,7893,1218,0,150,25,1850,5600,121118,141210,6708,0,0,0,3270,27000,1701,1674,48,0,0,0,1000,0,87005.0,,,,,
201410,Kenya,West Pokot,XWALbfAPa6n,201410_XWALbfAPa6n,2014_XWALbfAPa6n,KE_County_24,0,0,0,0,557,213,58,47,0,0,0,0,0,0,0,0,770,105,0,0,0,0,875,8,201410,October 2014,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,123351.0,,,,,
201410,Kenya,Meru,Y52XNJ50hYb,201410_Y52XNJ50hYb,2014_Y52XNJ50hYb,KE_County_12,0,0,0,0,1228,3740,1254,2502,0,0,0,0,0,0,0,0,4968,3756,0,0,0,0,8724,125,201410,October 2014,0,20,9,0,0,0,100,28,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,27,2,0,0,0,0,0,0,3,39,0,0,0,64,42,34,8,126,0,0,0,100,100,95,9,77,0,0,0,144,0,0,0,0,0,0,0,100,0,317595.0,,,,,
201410,Kenya,Lamu,NjWSbQTwys4,201410_NjWSbQTwys4,2014_NjWSbQTwys4,KE_County_5,0,0,0,0,28,60,67,222,0,0,0,0,0,0,0,0,88,289,0,0,0,0,377,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000.0,,,,,
201410,Kenya,Trans Nzoia,mThvosEflAU,201410_mThvosEflAU,2014_mThvosEflAU,KE_County_26,0,0,0,0,714,570,223,421,0,0,0,0,0,0,0,0,1284,644,0,0,0,0,1928,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194463.0,,,,,
201410,Kenya,Nyeri,ptWVfaCIdVx,201410_ptWVfaCIdVx,2014_ptWVfaCIdVx,KE_County_19,0,0,0,0,1043,402,604,2401,0,0,0,0,0,0,0,0,1445,3005,0,0,0,0,4450,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159846.0,,,,,
201410,Kenya,Marsabit,Eey8fT4Im3y,201410_Eey8fT4Im3y,2014_Eey8fT4Im3y,KE_County_10,0,0,0,0,217,79,89,114,0,0,0,0,0,0,0,0,296,203,0,0,0,0,499,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65853.0,,,,,
201410,Kenya,Migori,fVra3Pwta0Q,201410_fVra3Pwta0Q,2014_fVra3Pwta0Q,KE_County_44,0,0,0,0,1375,1332,379,390,0,0,0,0,0,0,0,0,2707,769,0,0,0,0,3476,39,201410,October 2014,2172,1789,53,0,0,0,50,0,435,434,1,0,0,0,50,0,1836,1704,132,0,0,0,0,0,365,349,16,0,10,10,50,10,881,803,52,0,50,35,0,10,3592,2633,159,0,0,0,200,0,30423,25697,4726,0,0,0,7200,0,181,181,0,0,0,0,90,0,204480.0,,,,,
201410,Kenya,Siaya,u4t9H8XyU9P,201410_u4t9H8XyU9P,2014_u4t9H8XyU9P,KE_County_41,0,0,0,0,1952,1980,306,697,0,0,0,0,0,0,0,0,3932,1003,0,0,0,0,4935,48,201410,October 2014,1676,7513,30,3,0,0,0,6000,5,5,0,0,0,0,60,0,280,260,20,0,0,0,0,0,162,151,1,0,0,0,0,0,69,100,88,0,12,0,40,380,663,412,110,0,38,0,400,0,1071,971,210,5,90,0,400,200,473,465,3,0,0,0,20,0,177463.0,,,,,
201410,Kenya,Nakuru,ob6SxuRcqU4,201410_ob6SxuRcqU4,2014_ob6SxuRcqU4,KE_County_32,0,0,0,0,1020,1238,1087,4317,0,0,0,0,0,0,0,0,2258,5404,0,0,0,0,7662,271,201410,October 2014,864,864,136,0,0,0,0,1000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,900,0,0,136,64,0,0,0,0,200,1221,1691,30,0,0,0,0,500,500,2500,700,0,0,0,0,3200,18688,15488,7200,0,0,0,72000,4000,0,0,10,0,0,10,7500,0,404645.0,,,,,
201410,Kenya,Taita Taveta,QyGNX2DpR4h,201410_QyGNX2DpR4h,2014_QyGNX2DpR4h,KE_County_6,0,0,0,0,122,168,145,816,0,0,0,0,0,0,0,0,290,961,0,0,0,0,1251,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62960.0,,,,,
201410,Kenya,Kirinyaga,Ulj33KBau7V,201410_Ulj33KBau7V,2014_Ulj33KBau7V,KE_County_20,0,0,0,0,52,124,272,1776,0,0,0,0,0,0,0,0,176,2048,0,0,0,0,2224,30,201410,October 2014,38,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39,58,15,2,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137342.0,,,,,
201410,Kenya,Kericho,ihZsJ8alvtb,201410_ihZsJ8alvtb,2014_ihZsJ8alvtb,KE_County_35,0,0,0,0,541,1329,263,385,0,0,0,0,0,0,0,0,1870,648,0,0,0,0,2518,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170056.40000000002,,,,,
201410,Kenya,Laikipia,xuFdFy6t9AH,201410_xuFdFy6t9AH,2014_xuFdFy6t9AH,KE_County_31,0,0,0,0,166,199,262,943,0,0,0,0,0,0,0,0,365,1205,0,0,0,0,1570,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56064.0,,,,,
201410,Kenya,Mombasa,wsBsC6gjHvn,201410_wsBsC6gjHvn,2014_wsBsC6gjHvn,KE_County_1,0,0,0,0,599,2031,681,2144,0,0,0,0,0,0,0,0,2630,2825,0,0,0,0,5455,87,201410,October 2014,0,15120,0,0,0,0,0,15120,0,0,0,0,0,0,3000,0,262,137,125,0,0,0,750,0,65,1,64,0,0,0,400,0,8004,6840,1164,0,0,0,3720,0,2150,1125,2000,0,0,0,12000,1000,18288,14256,4032,0,432,0,0,0,2181,1437,744,0,0,0,4500,0,214001.0,,,,,
201410,Kenya,Garissa,uyOrcHZBpW0,201410_uyOrcHZBpW0,2014_uyOrcHZBpW0,KE_County_7,0,0,0,0,108,70,88,80,0,0,0,0,0,0,0,0,178,168,0,0,0,0,346,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123062.0,,,,,
201410,Kenya,Uasin Gishu,pZqQRRW7PHP,201410_pZqQRRW7PHP,2014_pZqQRRW7PHP,KE_County_27,0,0,0,0,1657,573,433,772,0,0,0,0,0,0,0,0,2230,1205,0,0,0,0,3435,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201650.0,,,,,
201410,Kenya,Nyamira,uepLTG8wGWJ,201410_uepLTG8wGWJ,2014_uepLTG8wGWJ,KE_County_46,0,0,0,0,389,419,368,602,0,0,0,0,0,0,0,0,808,970,0,0,0,0,1778,23,201410,October 2014,712,712,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,108,108,0,0,0,0,600,0,0,0,0,0,0,0,0,0,1108,1108,0,0,0,0,60000,0,0,0,0,0,0,0,400,0,123351.0,,,,,
201410,Kenya,Baringo,vvOK1BxTbet,201410_vvOK1BxTbet,2014_vvOK1BxTbet,KE_County_30,0,0,0,0,373,125,183,190,0,0,0,0,0,0,0,0,498,373,0,0,0,0,871,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110685.0,,,,,
201410,Kenya,Kwale,N7YETT3A9r1,201410_N7YETT3A9r1,2014_N7YETT3A9r1,KE_County_2,0,0,0,0,483,82,192,497,0,0,0,0,0,0,0,0,565,689,0,0,0,0,1254,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215182.0,,,,,
201410,Kenya,Kitui,j8o6iO4Njsi,201410_j8o6iO4Njsi,2014_j8o6iO4Njsi,KE_County_15,0,0,0,0,363,949,324,831,0,0,0,0,0,0,0,0,1312,1155,0,0,0,0,2467,31,201410,October 2014,518,495,23,0,0,0,0,0,62,62,0,0,0,0,0,0,576,432,0,0,0,0,0,0,119,119,0,0,0,0,0,0,381,278,2,0,0,0,400,100,2407,3652,695,24,67,0,0,2100,3042,2972,7,0,0,0,100,0,0,0,0,0,0,0,0,0,200360.0,,,,,
201410,Kenya,Embu,PFu8alU2KWG,201410_PFu8alU2KWG,2014_PFu8alU2KWG,KE_County_14,0,0,0,0,162,85,350,1585,0,0,0,0,0,0,0,0,247,1935,0,0,0,0,2182,36,201410,October 2014,6036,5217,879,0,30,90,842,0,575,567,6,2,0,0,170,0,1359,1349,472,0,0,0,120,0,709,705,4,2,0,0,140,0,441,372,114,0,20,64,430,5,6618,5813,789,62,100,8,1792,75,108915,98681,12072,0,2400,0,14000,0,1272,1129,143,0,0,0,1200,0,131969.0,,,,,
201410,Kenya,Narok,kqJ83J2D72s,201410_kqJ83J2D72s,2014_kqJ83J2D72s,KE_County_33,0,0,0,0,5213,941,154,267,0,0,0,0,0,0,0,0,6154,421,0,0,0,0,6575,60,201410,October 2014,10948,10631,18,0,0,0,0,0,279,134,0,0,145,0,110,0,1315,1035,0,0,0,0,0,0,154,254,0,0,0,0,50,0,103,113,15,0,0,5,20,10,4480,3337,528,50,25,0,600,10,47141,34369,5952,0,0,720,9000,0,3909,3529,30,0,0,0,100,10,192404.0,,,,,
201410,Kenya,Elgeyo Marakwet,MqnLxQBigG0,201410_MqnLxQBigG0,2014_MqnLxQBigG0,KE_County_28,0,0,0,0,166,111,160,285,0,0,0,0,0,0,0,0,277,445,0,0,0,0,722,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84814.0,,,,,
201410,Kenya,Wajir,CeLsrJOH0g9,201410_CeLsrJOH0g9,2014_CeLsrJOH0g9,KE_County_8,0,0,0,0,282,48,51,47,0,0,0,0,0,0,0,0,330,98,0,0,0,0,428,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112405.0,,,,,
201410,Kenya,Mandera,R6f9znhg37c,201410_R6f9znhg37c,2014_R6f9znhg37c,KE_County_9,0,0,0,0,124,137,88,100,0,0,0,0,0,0,0,0,261,188,0,0,0,0,449,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263656.0,,,,,
201410,Kenya,Kiambu,qKzosKQPl6G,201410_qKzosKQPl6G,2014_qKzosKQPl6G,KE_County_22,0,0,0,0,904,950,2071,3711,0,0,0,0,0,0,0,0,1854,5782,0,0,0,0,7636,168,201410,October 2014,25,153,172,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434608.0,,,,,
201410,Kenya,Busia,Tvf1zgVZ0K4,201410_Tvf1zgVZ0K4,2014_Tvf1zgVZ0K4,KE_County_40,0,0,0,0,395,392,397,966,0,0,0,0,0,0,0,0,787,1363,0,0,0,0,2150,33,201410,October 2014,90,64,26,0,0,0,0,0,0,0,0,0,0,0,0,0,175,155,20,0,0,0,0,0,83,0,0,0,0,0,0,0,68,150,18,0,0,0,400,0,251,169,82,0,0,0,300,0,4300,2710,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,170724.0,,,,,
201410,Kenya,Isiolo,bzOfj0iwfDH,201410_bzOfj0iwfDH,2014_bzOfj0iwfDH,KE_County_11,0,0,0,0,1133,58,59,69,0,0,0,0,0,0,0,0,1191,128,0,0,0,0,1319,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36982.0,,,,,
201410,Kenya,Kajiado,Hsk1YV8kHkT,201410_Hsk1YV8kHkT,2014_Hsk1YV8kHkT,KE_County_34,0,0,0,0,1915,993,617,978,0,0,0,0,0,0,0,0,2908,1595,0,0,0,0,4503,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143833.0,,,,,
201410,Kenya,Kisii,sPkRcDvhGWA,201410_sPkRcDvhGWA,2014_sPkRcDvhGWA,KE_County_45,0,0,0,0,614,673,489,687,0,0,0,0,0,0,0,0,1287,1176,0,0,0,0,2463,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214576.0,,,,,
201410,Kenya,Kilifi,nrI2khZx3d0,201410_nrI2khZx3d0,2014_nrI2khZx3d0,KE_County_3,0,0,0,0,546,780,487,784,0,0,0,0,0,0,0,0,1326,1271,0,0,0,0,2597,32,201410,October 2014,4040,3320,720,0,0,0,1000,0,569,529,40,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,100,0,142,78,64,0,0,0,360,0,0,400,0,0,400,800,4000,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,1200,0,250394.0,,,,,
201410,Kenya,Makueni,BoDytkJQ4Qi,201410_BoDytkJQ4Qi,2014_BoDytkJQ4Qi,KE_County_17,0,0,0,0,310,366,486,816,0,0,0,0,0,0,0,0,676,1302,0,0,0,0,1978,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194149.0,,,,,
201410,Kenya,Homa Bay,nK0A12Q7MvS,201410_nK0A12Q7MvS,2014_nK0A12Q7MvS,KE_County_43,0,0,0,0,863,2760,294,531,0,0,0,0,0,0,0,0,3623,825,0,0,0,0,4448,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220618.0,,,,,
201410,Kenya,Nyandarua,mYZacFNIB3h,201410_mYZacFNIB3h,2014_mYZacFNIB3h,KE_County_18,0,0,0,0,204,309,546,1126,0,0,0,0,0,0,0,0,513,1672,0,0,0,0,2185,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144610.0,,,,,
201410,Kenya,Kakamega,BjC1xL40gHo,201410_BjC1xL40gHo,2014_BjC1xL40gHo,KE_County_37,0,0,0,0,762,1054,737,1365,0,0,0,0,0,0,0,0,1816,2102,0,0,0,0,3918,47,201410,October 2014,0,50,50,0,0,100,100,0,10,5,5,0,0,0,120,0,0,0,0,0,0,0,5000,0,2,0,0,0,0,0,100,0,250,190,60,0,0,0,550,0,1206,705,504,0,0,0,100,0,0,0,500,0,0,0,210,0,280,170,100,0,0,0,100,0,377051.0,,,,,
201410,Kenya,Bungoma,KGHhQ5GLd4k,201410_KGHhQ5GLd4k,2014_KGHhQ5GLd4k,KE_County_39,0,0,0,0,369,256,441,706,0,0,0,0,0,0,0,0,625,1147,0,0,0,0,1772,19,201410,October 2014,13801,12863,119,21,0,0,0,300,315,187,2,0,0,0,100,0,23,13,0,0,0,0,100050,0,332,9301,1366,0,0,300,50,10100,4255,4547,513,0,0,307,0,363,19887,19747,819,0,0,400,0,3525,16594,42415,8474,0,4000,0,1000,26800,745,92,3,0,0,0,100,50,302223.0,,,,,
