year_month,country,county,uid,county_code,estimated_number_of_pregnant_women,fp_injections_dmpa_im_new_clients,fp_injections_dmpa_im_re_visits,fp_injections_dmpa_sc_new_clients,fp_injections_dmpa_sc_re_visits,year,uid_code,uidear,periodid,periodname,organisationunitname,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received,women_of_childbearing_age_15_49yrs,eligible_fp,demand_satisfied_by_modern_methods_percent,mcpr_married_women_percent,total_unmet_need_married_women_percent,adolescent_10_24_receiving_fp_new,adolescent_10_24_receiving_fp_revisits,adults_25_plus_receiving_fp_services_new,adults_25_plus_receiving_fp_services_revisits,condoms_new,condoms_revisits,pills_new,pills_revisits,injectable_new,injectable_revisits,implants_new,implants_revisits,iucd_new,iucd_revisits,surgical_new,surgical_revisits,traditional_new,traditional_revisits,adolescent_10_24_receiving_fp,adults_25_plus_receiving_fp,condoms,pills,injectables,implants,iucd,surgical,traditional,total_modern_fp,total_cyp,total_users_receiving_fp,total_actual_new_modern_fp,total_actual_revisits_modern_fp,total_actual_traditional_methods,total_actual_modern_fp,total_fp,proportion_adolescents_10_24_yrs_receiving_fp,number_of_months,actual_mcpr,actual_mcpr_monthly,number_women_10_49_yrs_with_unmet_need_for_fp,actual_unmet_need_for_modern_fp,actual_core_health_workers_2013_10000_eligible_fp,actual_total_demand_for_fp,actual_demand_satisfied,total_fp_losses,pills_total_stock_losses,condoms_total_stock_losses,injectables_total_stock_losses,implants_total_stock_losses,iud_total_stock_losses,date,month,quarter,month_sin,month_cos,total_fp_lag_1,total_fp_lag_3,total_fp_lag_6,total_fp_lag_12,total_fp_rolling_mean_3,total_fp_rolling_mean_6,pills_lag_1,pills_lag_3,pills_lag_6,pills_lag_12,pills_rolling_mean_3,pills_rolling_mean_6,condoms_lag_1,condoms_lag_3,condoms_lag_6,condoms_lag_12,condoms_rolling_mean_3,condoms_rolling_mean_6,injectables_lag_1,injectables_lag_3,injectables_lag_6,injectables_lag_12,injectables_rolling_mean_3,injectables_rolling_mean_6,implants_lag_1,implants_lag_3,implants_lag_6,implants_lag_12,implants_rolling_mean_3,implants_rolling_mean_6,iucd_lag_1,iucd_lag_3,iucd_lag_6,iucd_lag_12,iucd_rolling_mean_3,iucd_rolling_mean_6,surgical_lag_1,surgical_lag_3,surgical_lag_6,surgical_lag_12,surgical_rolling_mean_3,surgical_rolling_mean_6,adolescent_10_24_receiving_fp_lag_1,adolescent_10_24_receiving_fp_lag_3,adolescent_10_24_receiving_fp_lag_6,adolescent_10_24_receiving_fp_lag_12,adolescent_10_24_receiving_fp_rolling_mean_3,adolescent_10_24_receiving_fp_rolling_mean_6,adults_25_plus_receiving_fp_lag_1,adults_25_plus_receiving_fp_lag_3,adults_25_plus_receiving_fp_lag_6,adults_25_plus_receiving_fp_lag_12,adults_25_plus_receiving_fp_rolling_mean_3,adults_25_plus_receiving_fp_rolling_mean_6,linear_trend
202010,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12431.0,512.0,902.0,1.0,2.0,2020.0,202010_o36zCRjSd4G,2020_o36zCRjSd4G,202010.0,2020-10-01,Samburu County,103.0,125.0,915.0,1200.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.0,117.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.0,16200.0,0.0,0.0,0.0,63.0,144.0,720.0,0.0,0.0,0.0,0.0,100.0,0.0,68455.0,80641.0,0.0,0.0,0.0,543.0,374.0,525.0,466.0,191.0,11.0,358.0,276.0,513.0,904.0,248.0,71.0,8.0,1.0,0.0,0.0,98.0,16.0,917.0,991.0,202.0,634.0,1417.0,319.0,9.0,0.0,114.0,2581.0,1338.7708,1908.0,1318.0,1263.0,114.0,2581.0,2695.0,0.4806079664570231,12.0,0.032006051512258035,0.3840726181470964,78060.0,0.967993948487742,8.0641,1.0,0.032006051512258035,103.0,103.0,0.0,0.0,0.0,0.0,2020-10-01,10.0,4.0,-0.8660254037844386,0.5000000000000001,734.0,680.0,355.0,0.0,1445.3333333333333,1042.3333333333333,483.0,447.0,320.0,0.0,525.6666666666666,473.8333333333333,209.0,197.0,22.0,0.0,268.6666666666667,227.66666666666666,0.0,0.0,0.0,0.0,472.3333333333333,236.16666666666666,0.0,0.0,0.0,0.0,106.33333333333333,53.166666666666664,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,912.0,697.0,570.0,0.0,879.3333333333334,757.5,0.0,0.0,0.0,0.0,330.3333333333333,165.16666666666666,10.0
202011,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12431.0,403.0,765.0,2.0,3.0,2020.0,202011_o36zCRjSd4G,2020_o36zCRjSd4G,202011.0,2020-11-01,Samburu County,85.0,185.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,16025.0,0.0,0.0,26.0,70.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68455.0,80641.0,0.0,0.0,0.0,343.0,401.0,203.0,385.0,72.0,17.0,187.0,212.0,405.0,768.0,201.0,61.0,9.0,4.0,0.0,0.0,19.0,4.0,744.0,588.0,89.0,399.0,1173.0,262.0,13.0,0.0,23.0,1936.0,1106.7907000000002,1332.0,874.0,1062.0,23.0,1936.0,1959.0,0.5585585585585585,12.0,0.02400763879416178,0.28809166552994137,78705.0,0.9759923612058382,8.0641,1.0,0.02400763879416178,111.0,85.0,0.0,0.0,26.0,0.0,2020-11-01,11.0,4.0,-0.5000000000000004,0.8660254037844384,2695.0,907.0,495.0,0.0,1796.0,1286.3333333333333,634.0,460.0,371.0,0.0,505.3333333333333,478.5,202.0,395.0,110.0,0.0,166.66666666666666,224.16666666666666,1417.0,0.0,0.0,0.0,863.3333333333334,431.6666666666667,319.0,0.0,0.0,0.0,193.66666666666666,96.83333333333333,9.0,0.0,0.0,0.0,7.333333333333333,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,917.0,809.0,565.0,0.0,857.6666666666666,787.3333333333334,991.0,0.0,0.0,0.0,526.3333333333334,263.1666666666667,11.0
202012,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12431.0,406.0,843.0,23.0,4.0,2020.0,202012_o36zCRjSd4G,2020_o36zCRjSd4G,202012.0,2020-12-01,Samburu County,0.0,243.0,801.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,24.0,54.0,21.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,14625.0,0.0,0.0,0.0,46.0,2.0,200.0,0.0,0.0,0.0,50.0,0.0,50.0,68455.0,80641.0,0.0,0.0,0.0,334.0,507.0,198.0,330.0,149.0,6.0,241.0,211.0,429.0,847.0,196.0,22.0,12.0,0.0,0.0,0.0,75.0,21.0,841.0,528.0,155.0,452.0,1276.0,218.0,12.0,0.0,96.0,2113.0,1006.2490000000001,1369.0,1027.0,1086.0,96.0,2113.0,2209.0,0.6143170197224251,12.0,0.026202552051685868,0.3144306246202304,78528.0,0.9737974479483141,8.0641,1.0,0.026202552051685868,24.0,24.0,0.0,0.0,0.0,0.0,2020-12-01,12.0,4.0,-2.4492935982947064e-16,1.0,1959.0,734.0,743.0,0.0,2287.6666666666665,1530.6666666666667,399.0,483.0,448.0,0.0,495.0,479.1666666666667,89.0,209.0,253.0,0.0,148.66666666666666,207.83333333333334,1173.0,0.0,0.0,0.0,1288.6666666666667,644.3333333333334,262.0,0.0,0.0,0.0,266.3333333333333,133.16666666666666,13.0,0.0,0.0,0.0,11.333333333333334,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,744.0,912.0,645.0,0.0,834.0,820.0,588.0,0.0,0.0,0.0,702.3333333333334,351.1666666666667,12.0
202101,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,546.0,849.0,3.0,0.0,2021.0,202101_o36zCRjSd4G,2021_o36zCRjSd4G,202101.0,2021-01-01,Samburu County,0.0,69.0,2592.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,51.0,2970.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,16725.0,0.0,0.0,0.0,30.0,161.0,500.0,0.0,0.0,0.0,62.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,335.0,383.0,240.0,507.0,181.0,2.0,209.0,101.0,549.0,849.0,269.0,52.0,9.0,1.0,0.0,0.0,153.0,0.0,718.0,747.0,183.0,310.0,1398.0,321.0,10.0,0.0,153.0,2222.0,1621.7041000000002,1465.0,1217.0,1005.0,153.0,2222.0,2375.0,0.4901023890784983,12.0,0.031847498925039415,0.38216998710047295,67548.0,0.9681525010749605,6.977,1.0,0.031847498925039415,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01,1.0,1.0,0.49999999999999994,0.8660254037844387,2209.0,2695.0,680.0,504.0,2181.0,1813.1666666666667,452.0,634.0,447.0,281.0,387.0,456.3333333333333,155.0,202.0,197.0,220.0,142.33333333333334,205.5,1276.0,1417.0,0.0,0.0,1282.3333333333333,877.3333333333334,218.0,319.0,0.0,0.0,267.0,186.66666666666666,12.0,9.0,0.0,0.0,11.666666666666666,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,841.0,917.0,697.0,647.0,767.6666666666666,823.5,528.0,991.0,0.0,0.0,621.0,475.6666666666667,13.0
202102,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,404.0,711.0,32.0,2.0,2021.0,202102_o36zCRjSd4G,2021_o36zCRjSd4G,202102.0,2021-02-01,Samburu County,0.0,450.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,189.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,12800.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,17.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,279.0,320.0,190.0,452.0,128.0,5.0,208.0,218.0,436.0,713.0,229.0,57.0,8.0,1.0,2.0,2.0,57.0,3.0,599.0,642.0,133.0,426.0,1149.0,286.0,9.0,4.0,60.0,2007.0,1326.7857000000001,1241.0,1011.0,996.0,60.0,2007.0,2067.0,0.48267526188557613,12.0,0.028765945248674214,0.34519134298409054,67763.0,0.9712340547513257,6.977,1.0,0.028765945248674214,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-01,2.0,1.0,0.8660254037844386,0.5000000000000001,2375.0,1959.0,907.0,375.0,2217.0,2006.5,310.0,399.0,460.0,280.0,396.0,450.6666666666667,183.0,89.0,395.0,70.0,157.0,161.83333333333334,1398.0,1173.0,0.0,0.0,1274.3333333333333,1068.8333333333333,321.0,262.0,0.0,0.0,275.0,234.33333333333334,10.0,13.0,0.0,0.0,10.333333333333334,8.833333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,718.0,744.0,809.0,592.0,719.3333333333334,788.5,747.0,588.0,0.0,0.0,639.0,582.6666666666666,14.0
202103,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,455.0,706.0,5.0,0.0,2021.0,202103_o36zCRjSd4G,2021_o36zCRjSd4G,202103.0,2021-03-01,Samburu County,0.0,186.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,5775.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,3.0,14.0,100.0,0.0,70508.0,69770.0,0.0,0.0,0.0,355.0,437.0,283.0,577.0,156.0,6.0,179.0,305.0,460.0,706.0,317.0,65.0,11.0,2.0,0.0,0.0,63.0,40.0,792.0,860.0,162.0,484.0,1166.0,382.0,13.0,0.0,103.0,2207.0,1524.1291999999999,1652.0,1123.0,1084.0,103.0,2207.0,2310.0,0.4794188861985472,12.0,0.0316325068080837,0.3795900816970044,67563.0,0.9683674931919163,6.977,1.0,0.0316325068080837,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-01,3.0,1.0,1.0,6.123233995736766e-17,2067.0,2209.0,734.0,493.0,2250.6666666666665,2269.1666666666665,426.0,452.0,483.0,333.0,406.6666666666667,450.8333333333333,133.0,155.0,209.0,122.0,159.33333333333334,154.0,1149.0,1276.0,0.0,0.0,1237.6666666666667,1263.1666666666667,286.0,218.0,0.0,0.0,329.6666666666667,298.0,9.0,12.0,0.0,0.0,10.666666666666666,11.0,4.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,599.0,841.0,912.0,550.0,703.0,768.5,642.0,528.0,0.0,0.0,749.6666666666666,726.0,15.0
202104,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,405.0,947.0,0.0,0.0,2021.0,202104_o36zCRjSd4G,2021_o36zCRjSd4G,202104.0,2021-04-01,Samburu County,0.0,276.0,390.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,126.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2025.0,3725.0,5000.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,14.0,100.0,0.0,70508.0,69770.0,0.0,0.0,0.0,314.0,397.0,256.0,654.0,89.0,28.0,156.0,182.0,405.0,947.0,218.0,47.0,7.0,0.0,0.0,0.0,45.0,0.0,711.0,910.0,117.0,338.0,1352.0,265.0,7.0,0.0,45.0,2079.0,1265.7788000000003,1621.0,875.0,1204.0,45.0,2079.0,2124.0,0.43861813695249846,12.0,0.029797907410061632,0.3575748889207396,67691.0,0.9702020925899384,6.977,1.0,0.029797907410061632,25.0,0.0,0.0,25.0,0.0,0.0,2021-04-01,4.0,2.0,0.8660254037844387,-0.4999999999999998,2310.0,2375.0,2695.0,355.0,2167.0,2174.0,484.0,310.0,634.0,320.0,416.0,401.5,162.0,183.0,202.0,22.0,137.33333333333334,139.83333333333334,1166.0,1398.0,1417.0,0.0,1222.3333333333333,1252.3333333333333,382.0,321.0,319.0,0.0,311.0,289.0,13.0,10.0,9.0,0.0,9.666666666666666,10.666666666666666,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,792.0,718.0,917.0,570.0,700.6666666666666,734.1666666666666,860.0,747.0,991.0,0.0,804.0,712.5,16.0
202105,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,327.0,868.0,31.0,50.0,2021.0,202105_o36zCRjSd4G,2021_o36zCRjSd4G,202105.0,2021-05-01,Samburu County,0.0,159.0,231.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,341.0,392.0,127.0,541.0,104.0,24.0,168.0,109.0,358.0,918.0,184.0,64.0,4.0,3.0,0.0,0.0,93.0,0.0,733.0,668.0,128.0,277.0,1276.0,248.0,7.0,0.0,93.0,1936.0,1174.4954000000002,1401.0,818.0,1118.0,93.0,1936.0,2029.0,0.523197715917202,12.0,0.027748315895083846,0.33297979074100614,67834.0,0.9722516841049161,6.977,1.0,0.027748315895083846,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-01,5.0,2.0,0.49999999999999994,-0.8660254037844387,2124.0,2067.0,1959.0,495.0,2154.3333333333335,2185.6666666666665,338.0,426.0,399.0,371.0,366.3333333333333,381.1666666666667,117.0,133.0,89.0,110.0,135.66666666666666,146.33333333333334,1352.0,1149.0,1173.0,0.0,1264.6666666666667,1269.5,265.0,286.0,262.0,0.0,298.3333333333333,286.6666666666667,7.0,9.0,13.0,0.0,9.0,9.666666666666666,0.0,4.0,0.0,0.0,0.0,0.6666666666666666,711.0,599.0,744.0,565.0,745.3333333333334,732.3333333333334,910.0,642.0,588.0,0.0,812.6666666666666,725.8333333333334,17.0
202106,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,386.0,970.0,1.0,25.0,2021.0,202106_o36zCRjSd4G,2021_o36zCRjSd4G,202106.0,2021-06-01,Samburu County,0.0,147.0,84.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,15.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,283.0,466.0,184.0,645.0,56.0,4.0,144.0,66.0,387.0,995.0,198.0,40.0,9.0,2.0,0.0,0.0,73.0,0.0,749.0,829.0,60.0,210.0,1382.0,238.0,11.0,0.0,73.0,1901.0,1170.1332999999997,1578.0,794.0,1107.0,73.0,1901.0,1974.0,0.47465145754119137,12.0,0.027246667622187186,0.3269600114662462,67869.0,0.9727533323778128,6.977,1.0,0.027246667622187186,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-01,6.0,2.0,1.2246467991473532e-16,-1.0,2029.0,2310.0,2209.0,743.0,2042.3333333333333,2146.5,277.0,484.0,452.0,448.0,275.0,340.8333333333333,128.0,162.0,155.0,253.0,101.66666666666667,130.5,1276.0,1166.0,1276.0,0.0,1336.6666666666667,1287.1666666666667,248.0,382.0,218.0,0.0,250.33333333333334,290.0,7.0,13.0,12.0,0.0,8.333333333333334,9.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,733.0,792.0,841.0,645.0,731.0,717.0,668.0,860.0,528.0,0.0,802.3333333333334,776.0,18.0
202107,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,385.0,982.0,9.0,24.0,2021.0,202107_o36zCRjSd4G,2021_o36zCRjSd4G,202107.0,2021-07-01,Samburu County,0.0,45.0,39.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,290.0,331.0,147.0,477.0,150.0,11.0,398.0,231.0,394.0,1006.0,138.0,29.0,2.0,0.0,0.0,0.0,92.0,0.0,621.0,624.0,161.0,629.0,1400.0,167.0,2.0,0.0,92.0,2359.0,916.0630000000002,1245.0,1082.0,1277.0,92.0,2359.0,2451.0,0.4987951807228916,12.0,0.03381109359323491,0.40573312311881893,67411.0,0.9661889064067651,6.977,1.0,0.03381109359323491,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01,7.0,3.0,-0.4999999999999997,-0.8660254037844388,1974.0,2124.0,2375.0,680.0,2151.3333333333335,2159.1666666666665,210.0,338.0,310.0,447.0,372.0,394.0,60.0,117.0,183.0,197.0,116.33333333333333,126.83333333333333,1382.0,1352.0,1398.0,0.0,1352.6666666666667,1287.5,238.0,265.0,321.0,0.0,217.66666666666666,264.3333333333333,11.0,7.0,10.0,0.0,6.666666666666667,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,749.0,711.0,718.0,697.0,701.0,700.8333333333334,829.0,910.0,747.0,0.0,707.0,755.5,19.0
202108,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,365.0,919.0,3.0,1.0,2021.0,202108_o36zCRjSd4G,2021_o36zCRjSd4G,202108.0,2021-08-01,Samburu County,0.0,69.0,345.0,1500.0,0.0,0.0,12.0,48.0,0.0,0.0,0.0,30.0,30.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,324.0,383.0,126.0,526.0,49.0,4.0,312.0,116.0,368.0,920.0,169.0,39.0,8.0,1.0,0.0,0.0,33.0,0.0,707.0,652.0,53.0,428.0,1288.0,208.0,9.0,0.0,33.0,1986.0,1043.5037000000002,1359.0,906.0,1080.0,33.0,1986.0,2019.0,0.5202354672553348,12.0,0.02846495628493622,0.3415794754192346,67784.0,0.9715350437150638,6.977,1.0,0.02846495628493622,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-01,8.0,3.0,-0.8660254037844385,-0.5000000000000004,2451.0,2029.0,2067.0,907.0,2148.0,2151.1666666666665,629.0,277.0,426.0,460.0,422.3333333333333,394.3333333333333,161.0,128.0,133.0,395.0,91.33333333333333,113.5,1400.0,1276.0,1149.0,0.0,1356.6666666666667,1310.6666666666667,167.0,248.0,286.0,0.0,204.33333333333334,251.33333333333334,2.0,7.0,9.0,0.0,7.333333333333333,8.166666666666666,0.0,0.0,4.0,0.0,0.0,0.0,621.0,733.0,599.0,809.0,692.3333333333334,718.8333333333334,624.0,668.0,642.0,0.0,701.6666666666666,757.1666666666666,20.0
202109,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,375.0,983.0,2.0,0.0,2021.0,202109_o36zCRjSd4G,2021_o36zCRjSd4G,202109.0,2021-09-01,Samburu County,273.0,130.0,2435.0,0.0,2400.0,0.0,12.0,36.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,243.0,270.0,135.0,451.0,39.0,5.0,93.0,96.0,377.0,983.0,161.0,62.0,3.0,1.0,0.0,0.0,24.0,0.0,513.0,586.0,44.0,189.0,1360.0,223.0,4.0,0.0,24.0,1820.0,1133.5142999999996,1099.0,673.0,1147.0,24.0,1820.0,1844.0,0.46678798908098273,12.0,0.026085710190626343,0.3130285222875161,67950.0,0.9739142898093737,6.977,1.0,0.026085710190626343,273.0,273.0,0.0,0.0,0.0,0.0,2021-09-01,9.0,3.0,-1.0,-1.8369701987210297e-16,2019.0,1974.0,2310.0,734.0,2104.6666666666665,2073.5,428.0,210.0,484.0,483.0,415.3333333333333,345.1666666666667,53.0,60.0,162.0,209.0,86.0,93.83333333333333,1288.0,1382.0,1166.0,0.0,1349.3333333333333,1343.0,208.0,238.0,382.0,0.0,199.33333333333334,224.83333333333334,9.0,11.0,13.0,0.0,5.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,707.0,749.0,792.0,912.0,613.6666666666666,672.3333333333334,652.0,829.0,860.0,0.0,620.6666666666666,711.5,21.0
202110,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,400.0,1211.0,2.0,2.0,2021.0,202110_o36zCRjSd4G,2021_o36zCRjSd4G,202110.0,2021-10-01,Samburu County,167.0,300.0,1968.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,336.0,561.0,154.0,638.0,28.0,6.0,105.0,105.0,402.0,1213.0,114.0,132.0,4.0,4.0,0.0,0.0,122.0,0.0,897.0,792.0,34.0,210.0,1615.0,246.0,8.0,0.0,122.0,2113.0,1328.0313,1689.0,653.0,1460.0,122.0,2113.0,2235.0,0.5310834813499112,12.0,0.030285222875161243,0.3634226745019349,67657.0,0.9697147771248388,6.977,1.0,0.030285222875161243,167.0,167.0,0.0,0.0,0.0,0.0,2021-10-01,10.0,4.0,-0.8660254037844386,0.5000000000000001,1844.0,2451.0,2124.0,2695.0,2032.6666666666667,2092.0,189.0,629.0,338.0,634.0,275.6666666666667,323.8333333333333,44.0,161.0,117.0,202.0,43.666666666666664,80.0,1360.0,1400.0,1352.0,1417.0,1421.0,1386.8333333333333,223.0,167.0,265.0,319.0,225.66666666666666,221.66666666666666,4.0,2.0,7.0,9.0,7.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,513.0,621.0,711.0,917.0,705.6666666666666,703.3333333333334,586.0,624.0,910.0,991.0,676.6666666666666,691.8333333333334,22.0
202111,Kenya,Samburu ,o36zCRjSd4G,KE_County_25,12769.0,450.0,881.0,7.0,23.0,2021.0,202111_o36zCRjSd4G,2021_o36zCRjSd4G,202111.0,2021-11-01,Samburu County,83.0,103.0,1782.0,1500.0,0.0,0.0,6.0,30.0,50.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,70508.0,69770.0,0.0,0.0,0.0,250.0,348.0,174.0,526.0,43.0,11.0,114.0,96.0,457.0,904.0,81.0,16.0,3.0,5.0,0.0,0.0,50.0,0.0,598.0,700.0,54.0,210.0,1361.0,97.0,8.0,0.0,50.0,1730.0,735.6012,1298.0,698.0,1032.0,50.0,1730.0,1780.0,0.46070878274268107,12.0,0.024795757488892074,0.29754908986670486,68040.0,0.9752042425111079,6.977,1.0,0.024795757488892074,83.0,83.0,0.0,0.0,0.0,0.0,2021-11-01,11.0,4.0,-0.5000000000000004,0.8660254037844384,2235.0,2019.0,2029.0,1959.0,1953.0,2050.5,210.0,428.0,277.0,399.0,203.0,312.6666666666667,34.0,53.0,128.0,89.0,44.0,67.66666666666667,1615.0,1288.0,1276.0,1173.0,1445.3333333333333,1401.0,246.0,208.0,248.0,262.0,188.66666666666666,196.5,8.0,9.0,7.0,13.0,6.666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,707.0,733.0,744.0,669.3333333333334,680.8333333333334,792.0,652.0,668.0,588.0,692.6666666666666,697.1666666666666,23.0
