periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Combined oral contraceptive Pills Beginning Balance,Combined oral contraceptive Pills Ending Balanc,Combined oral contraceptive Pills Issued/Dispensed,Combined oral contraceptive Pills Losses,Combined oral contraceptive Pills Negative Adjustment (Issued to Other HF),Combined oral contraceptive Pills Positive Adjustment (Receipt from other HF),Combined oral contraceptive Pills Quantity Needed/Requested,Combined oral contraceptive Pills Stock Received,Emergency Pill Beginning Balance,Emergency Pill Ending Balanc,Emergency Pill Issued/Dispensed,Emergency Pill Losses,Emergency Pill Negative Adjustment (Issued to Other HF),Emergency Pill Positive Adjustment (Receipt from other HF),Emergency Pill Quantity Needed/Requested,Emergency Pill Stock Received,Female Condom  Beginning Balance,Female Condom  Ending Balanc,Female Condom  Issued/Dispensed,Female Condom  Losses,Female Condom  Negative Adjustment (Issued to Other HF),Female Condom  Positive Adjustment (Receipt from other HF),Female Condom  Quantity Needed/Requested,Female Condom  Stock Received,IUCD Copper T Beginning Balance,IUCD Copper T Ending Balanc,IUCD Copper T Issued/Dispensed,IUCD Copper T Losses,IUCD Copper T Negative Adjustment (Issued to Other HF),IUCD Copper T Positive Adjustment (Receipt from other HF),IUCD Copper T Quantity Needed/Requested,IUCD Copper T Stock Received,Implants (1-Rod) Beginning Balance,Implants (1-Rod) Ending Balanc,Implants (1-Rod) Issued/Dispensed,Implants (1-Rod) Losses,Implants (1-Rod) Negative Adjustment (Issued to Other HF),Implants (1-Rod) Positive Adjustment (Receipt from other HF),Implants (1-Rod) Quantity Needed/Requested,Implants (1-Rod) Stock Received,Injectables Beginning Balance,Injectables Ending Balanc,Injectables Issued/Dispensed,Injectables Losses,Injectables Negative Adjustment (Issued to Other HF),Injectables Positive Adjustment (Receipt from other HF),Injectables Quantity Needed/Requested,Injectables Stock Received,Male Condom  Beginning Balance,Male Condom  Ending Balanc,Male Condom  Issued/Dispensed,Male Condom  Losses,Male Condom  Negative Adjustment (Issued to Other HF),Male Condom  Positive Adjustment (Receipt from other HF),Male Condom  Quantity Needed/Requested,Male Condom  Stock Received,Progestin only Pills Beginning Balance,Progestin only Pills Ending Balanc,Progestin only Pills Issued/Dispensed,Progestin only Pills Losses,Progestin only Pills Negative Adjustment (Issued to Other HF),Progestin only Pills Positive Adjustment (Receipt from other HF),Progestin only Pills Quantity Needed/Requested,Progestin only Pills Stock Received
202207,July 2022,202207,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,11776.0,8612.0,3880.0,,102.0,1482.0,15600.0,,,,,,,,1200.0,,338.0,,338.0,,,,100.0,,,,,,,,,,,21426.0,112.0,,,60.0,,21478.0,,,,,,,,,6669.0,,6669.0,,,,1447200.0,,27044.0,24295.0,3283.0,,,538.0,1000.0,
202207,July 2022,202207,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,96.0,150.0,306.0,,,348.0,2880.0,,,,,,,,1000.0,,1440.0,1410.0,30.0,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,3024.0,37448.0,7336.0,,,41760.0,72000.0,,3000.0,3000.0,120.0,,,120.0,,
202207,July 2022,202207,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,7623.0,6650.0,693.0,,280.0,,1000.0,,,,,,,,200.0,,1080.0,666.0,,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,3650.0,3644.0,6.0,,,,100.0,
202207,July 2022,202207,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,19028.0,16889.0,2739.0,,240.0,840.0,,,,,,,,,,,1032.0,375.0,584.0,73.0,,,,,,,,,,,,,,,40.0,,,40.0,,,,,,,,,,,116504.0,74340.0,42184.0,,,,,,3103.0,2843.0,280.0,,,,,
202207,July 2022,202207,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400.0,,,,,,86400.0,3.0,3.0,,,,,,
202207,July 2022,202207,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,896.0,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016.0,3016.0,,,,,,
202207,July 2022,202207,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,2282.0,1195.0,1087.0,,,,,,,,,,,,,,750.0,650.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4896.0,2592.0,2304.0,,,,,,1440.0,2529.0,243.0,,,1332.0,,
202207,July 2022,202207,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,2280.0,2502.0,222.0,,,,5000.0,,,,,,,,20.0,,338.0,338.0,,,,,,,,,,,,,,,,345.0,155.0,,,500.0,430.0,,,,,,,,,,,,,,,,1000.0,,,,,,,,10000.0,
202207,July 2022,202207,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,13278.0,11511.0,1767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,1000.0,,,,,28800.0,,,,,,,,2000.0,
202207,July 2022,202207,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,135.0,,135.0,,,,,,,,,,,,,,832.0,832.0,,,,,,,,,,,,,,,620.0,467.0,144.0,,9.0,,,,,,,,,,,,1152.0,1008.0,144.0,,,,,,,,,,,,,
202207,July 2022,202207,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,385.0,305.0,80.0,,,,,,,,,,,,,,730.0,710.0,20.0,,,,,,,,,,,,,,15.0,5.0,10.0,,,,,,,,,,,,,,7200.0,,7200.0,,,,,,,,,,,,,
202207,July 2022,202207,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,10.0,,,,,100.0,,,,,,,,,14400.0,5472.0,8928.0,,,,,,,,,,,,,
202207,July 2022,202207,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,66.0,63.0,3.0,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,55.0,45.0,10.0,,,,,,,,,,,,,,50400.0,43200.0,7200.0,,,,,,,,,,,,50.0,
202207,July 2022,202207,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,14973.0,13980.0,739.0,,854.0,,,600.0,24.0,,24.0,,,,30.0,,3965.0,3853.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138240.0,125856.0,16128.0,,576.0,4320.0,,,74.0,69.0,5.0,,,,60.0,
202207,July 2022,202207,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,6840.0,7275.0,735.0,,,,,1170.0,,,,,,,,,2053.0,321.0,,1732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4176.0,,,4176.0,,,,,66.0,,,,2800.0,66.0
202207,July 2022,202207,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,6.0,6.0,,,,,120.0,,,,,,,,20.0,,,,,,,,5000.0,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,288.0,,19.0,19.0,,,,,200.0,
202207,July 2022,202207,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,6120.0,5640.0,1200.0,,,,30.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,216.0,166.0,150.0,,,,10.0,100.0,,,,,,,,,,,,,,,,,,1200.0,,,,,10.0,1200.0
202207,July 2022,202207,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,220.0,180.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,100.0,,,,,,,,,5904.0,5184.0,720.0,,,,,,,,,,,,,
202307,July 2023,202307,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,72.0,60.0,12.0,,,,,,,,,,,,,,21.0,21.0,,,,,,,11.0,23.0,8.0,,,,,20.0,178.0,171.0,7.0,,,,,,78.0,75.0,3.0,,,,,,,,,,,,,,99.0,89.0,10.0,,,,,
202407,July 2024,202407,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,253.0,243.0,10.0,,,,,,94.0,92.0,2.0,,,,,,,,,,,,,,61.0,60.0,1.0,,,,,,,,,,,,,,371.0,359.0,,,,,,,,,,,,,,,30.0,25.0,5.0,,,,,
201406,June 2014,201406,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,423.0,408.0,,,,,,,27.0,27.0,,,,,,,,1036.0,,,,,,,162.0,162.0,,,,,,,51.0,50.0,1.0,,,,,,259.0,206.0,53.0,,,200.0,,,1036.0,,,,,,,,,,,,,,20.0,
201406,June 2014,201406,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,9357.0,9253.0,104.0,,,,,,60.0,45.0,,15.0,,,10.0,,6760.0,5640.0,1020.0,,,,,,95.0,100.0,,,,,10.0,,739.0,731.0,46.0,,6.0,4.0,50.0,20.0,9868.0,10032.0,958.0,70.0,10.0,,800.0,645.0,100567.0,95948.0,13255.0,1008.0,,,24500.0,7200.0,2165.0,2165.0,,,,,530.0,
201406,June 2014,201406,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,475.0,451.0,24.0,,,,,,32.0,29.0,3.0,,,,,,200.0,193.0,7.0,,,,,,50.0,50.0,,,,,,,782.0,770.0,12.0,,,,,,1712.0,1852.0,161.0,,,,,300.0,17959.0,17559.0,400.0,,,,,,300.0,300.0,,,,,,
201406,June 2014,201406,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,23064.0,22974.0,20.0,,200.0,,150.0,150.0,277.0,312.0,15.0,,,,,,9659.0,5359.0,,,,,,,276.0,276.0,,,,,50.0,,728.0,708.0,20.0,,,,100.0,,11796.0,9551.0,319.0,231.0,100.0,,381.0,,83458.0,69073.0,1476.0,,21409.0,,,8500.0,7854.0,7439.0,92.0,,319.0,,420.0,
201406,June 2014,201406,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,612.0,312.0,300.0,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,4400.0,2000.0,,,,6000.0,,,,700.0,,,,200.0,2000.0,,,,,,,1000.0,
201406,June 2014,201406,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,313.0,,2.0,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,41.0,,1.0,,,,,,766.0,,15.0,,,,,,,,,,,,,,156.0,,,,,,,
201406,June 2014,201406,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,7679.0,14950.0,62.0,,,,120.0,,317.0,316.0,1.0,,,,250.0,,1023.0,1023.0,1844.0,,,,100.0,,243.0,240.0,14.0,,,,250.0,,2674.0,2478.0,209.0,,,13.0,250.0,,10399.0,14056.0,343.0,,824.0,,1800.0,4000.0,33507.0,26837.0,7702.0,12.0,,144.0,24200.0,,1019.0,1017.0,2.0,,,,1300.0,
201406,June 2014,201406,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,23069.0,21393.0,1697.0,,50.0,,519.0,60.0,108.0,153.0,5.0,,,,510.0,,1410.0,1400.0,10.0,,,,2130.0,,211.0,221.0,40.0,,,,345.0,50.0,15093.0,13514.0,1604.0,,205.0,,1750.0,230.0,48437.0,41844.0,2750.0,,4089.0,,1300.0,100.0,27197.0,37094.0,4955.0,,600.0,,36400.0,14700.0,7743.0,7614.0,129.0,,,,1780.0,
201406,June 2014,201406,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,32.0,,,,,,,,10.0,,,,,,,,,,,,,,,,11.0,,,,,,,,10.0,,,,,,,,247.0,,,,,,,,,,,,,,,,10.0,,,,,,,
201406,June 2014,201406,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,1500.0,1000.0,,,,,,,,,,,,,,,,,,,,,
201406,June 2014,201406,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,386.0,612.0,546.0,,,772.0,1026.0,,26.0,26.0,,,,,100.0,,14600.0,14600.0,,,,,,,170.0,232.0,,,,62.0,,,164.0,134.0,30.0,,,,,,2350.0,1725.0,700.0,,,100.0,375.0,,55000.0,53000.0,2000.0,,,,,,,,,,,,1200.0,
201406,June 2014,201406,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,6.0,,,,,,,,,
201406,June 2014,201406,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,2751.0,1236.0,1515.0,,,,3000.0,,,,,,,,2000.0,,188.0,10.0,,,,,500.0,500.0,188.0,,128.0,,,,400.0,50.0,237.0,131.0,106.0,,,,400.0,,5325.0,3000.0,2325.0,,,,3000.0,2325.0,101580.0,9936.0,91644.0,9936.0,,,144000.0,,2217.0,1227.0,990.0,,,,1000.0,
201406,June 2014,201406,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,2909.0,3375.0,534.0,,700.0,,1603.0,1800.0,3.0,3.0,,,,,120.0,,1480.0,1460.0,20.0,,,,250.0,,248.0,243.0,3.0,2.0,,,20.0,,123.0,155.0,88.0,,,,205.0,120.0,1060.0,3116.0,626.0,,,,510.0,2700.0,5370.0,18276.0,3094.0,,,,3440.0,16000.0,149.0,2715.0,434.0,,,,130.0,3000.0
201406,June 2014,201406,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,834.0,804.0,30.0,,,,,,,,,,,,2000.0,,,,,,,,3000.0,,840.0,840.0,,,,,,,527.0,1581.0,46.0,,,,,1100.0,10655.0,10155.0,500.0,,,,,,119243.0,104843.0,14400.0,,,,,,60.0,,60.0,,,,3000.0,
201406,June 2014,201406,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,15.0,93.0,42.0,,,,50.0,120.0,,,,,,,,,,,,,,,,,16.0,15.0,21.0,,,,10.0,30.0,8.0,14.0,24.0,,,,50.0,30.0,34.0,183.0,51.0,,,,500.0,200.0,195.0,594.0,177.0,,,,,576.0,271.0,246.0,25.0,,,,,
201406,June 2014,201406,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,2331.0,2629.0,26.0,,,358.0,242.0,,108.0,108.0,,,,,,,2040.0,1790.0,250.0,,,,,,87.0,87.0,,,,,,,62.0,57.0,5.0,,,,,,3013.0,2766.0,45.0,,,279.0,41.0,20.0,243024.0,56197.0,5777.0,,,12370.0,330.0,3500.0,,,,,,,10.0,
201406,June 2014,201406,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,17973.0,18921.0,1672.0,3.0,30.0,,878.0,2321.0,466.0,452.0,14.0,,,,30.0,,9461.0,10330.0,109.0,,222.0,,365.0,1200.0,1247.0,1235.0,12.0,,,,119.0,,1000.0,810.0,285.0,1.0,26.0,13.0,1249.0,85.0,15247.0,22414.0,1993.0,2.0,258.0,120.0,903.0,11150.0,218034.0,289530.0,40367.0,,,,10400.0,144800.0,6185.0,8107.0,63.0,,,,1810.0,3164.0
201406,June 2014,201406,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,3094.0,3430.0,201.0,,,30.0,50.0,282.0,202.0,229.0,5.0,,,,20.0,,4153.0,6156.0,2.0,,,,,3000.0,404.0,356.0,20.0,,,,40.0,,128.0,145.0,69.0,,,20.0,100.0,41.0,1352.0,3491.0,2192.0,,25.0,700.0,,1915.0,32001.0,75370.0,44399.0,,976.0,,2432.0,15990.0,538.0,708.0,55.0,,,50.0,40.0,100.0
201406,June 2014,201406,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,71424.0,19703.0,5422.0,979.0,168.0,569.0,20944.0,4013.0,548.0,365.0,80.0,1.0,25.0,40.0,7108.0,,4887.0,4268.0,496.0,6.0,62.0,311.0,11357.0,587.0,3025.0,2364.0,358.0,5.0,56.0,168.0,4277.0,227.0,3086.0,2181.0,737.0,17.0,3.0,110.0,14451.0,275.0,33716.0,28568.0,8618.0,3.0,69.0,153.0,19651.0,4881.0,103331.0,56868.0,44075.0,164.0,1778.0,2156.0,575796.0,15628.0,666.0,511.0,134.0,,,,22773.0,10.0
201406,June 2014,201406,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,899.0,594.0,100.0,,,,64.0,60.0,27.0,27.0,,,,,,,6808.0,1702.0,102.0,,,,,,54.0,49.0,5.0,,,,10.0,,4.0,,4.0,,,,12.0,,327.0,339.0,40.0,6.0,,,15.0,58.0,,115.0,,10.0,,,,125.0,121.0,34.0,9.0,13.0,,,22.0,42.0
201406,June 2014,201406,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,585.0,119.0,23.0,,,,,,,34.0,,,,,,24.0,195.0,,195.0,,,,100.0,,48.0,329.0,29.0,10.0,10.0,,,300.0,29.0,13.0,16.0,,,,30.0,,200.0,,6.0,5.0,20.0,,,,,,,,,,5000.0,,158.0,,,,,,150.0,
201506,June 2015,201506,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,30.0,21.0,9.0,,,,200.0,,,,,,,,20.0,,,,,,,,50.0,,,,,,,,10.0,,23.0,,11.0,,,,45.0,,22.0,,22.0,,,,1050.0,,7300.0,3300.0,4000.0,,,,20000.0,,,,,,,,200.0,
201506,June 2015,201506,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,6034.0,5975.0,59.0,,,,,,137.0,122.0,5.0,,,,,,1000.0,1000.0,,,,,2000.0,,217.0,164.0,53.0,,,,,,4843.0,4242.0,601.0,,,,500.0,,7750.0,7132.0,618.0,,,,,,33912.0,26712.0,7200.0,,,,5000.0,,777.0,624.0,153.0,,,,,
201506,June 2015,201506,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,2.0,,,,,50.0,,,,,,,,,,,,,,,,
201506,June 2015,201506,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,265.0,467.0,158.0,,,,,360.0,7.0,2.0,5.0,,,,,,33.0,33.0,,,,,,,19.0,30.0,9.0,,,,20.0,20.0,16.0,11.0,5.0,,,,10.0,,105.0,66.0,66.0,66.0,,,250.0,25.0,973.0,833.0,140.0,,,,600.0,,1.0,,1.0,,,,,
201506,June 2015,201506,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,31273.0,30640.0,633.0,,,,500.0,,38.0,,38.0,,,,1200.0,,623.0,1213.0,360.0,,,950.0,1000.0,,,,,,,,1500.0,,2761.0,2707.0,1854.0,,,,,,13200.0,10525.0,2675.0,,,,5000.0,,50453.0,23201.0,27252.0,,,,284000.0,,9486.0,9540.0,306.0,,,360.0,1000.0,
201506,June 2015,201506,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,350.0,320.0,300.0,,,,,,20.0,20.0,,,,,,,,,,,,,,,300.0,200.0,100.0,,,,,,2240.0,1792.0,448.0,,,,,,10000.0,9050.0,950.0,,,,,,,,,,,,,,240.0,,,,240.0,,,
201506,June 2015,201506,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,376.0,361.0,15.0,,,,,,,100.0,,,,,,,,100.0,,,,,,,16.0,16.0,,,,,,,11.0,10.0,1.0,,,,,,320.0,308.0,12.0,,,,,,11363.0,11473.0,110.0,,,,,,,30.0,,,,,,
201506,June 2015,201506,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,5.0,5.0,3.0,,,,100.0,,,,,,,,,,,,,,,,10.0,,10.0,,,,,,,,20.0,7.0,13.0,,,,20.0,,5.0,2.0,3.0,,,,100.0,,1000.0,700.0,300.0,,,,,,,,,,,,10.0,
201506,June 2015,201506,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,2296.0,3336.0,2446.0,,,,5041.0,690.0,106.0,96.0,10.0,,,,750.0,,1127.0,1037.0,90.0,,,,2500.0,,73.0,73.0,,,,,1000.0,,2240.0,2021.0,219.0,,,,320.0,,5700.0,8025.0,3150.0,,,1000.0,10000.0,4475.0,4713.0,2397.0,2316.0,,,,11000.0,,560.0,990.0,30.0,,,,250.0,460.0
201506,June 2015,201506,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,640.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,266.0,20.0,,,,,,1800.0,1500.0,300.0,,,,12000.0,,,,,,,,,
201506,June 2015,201506,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,81.0,247.0,3.0,,,,,,90.0,90.0,,,,,,,1097.0,1097.0,,,,,,,,,,,,,,,685.0,673.0,12.0,,,,,,1291.0,1253.0,48.0,,,,,,10688.0,10588.0,100.0,,,,,,,,,,,,,
201506,June 2015,201506,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,90.0,81.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,200.0,1300.0,,,,1500.0,,,,,,,,,
201506,June 2015,201506,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,1331.0,1328.0,3.0,,,,,,,,,,,,,,395.0,385.0,10.0,,,,,,31.0,27.0,2.0,,,2.0,,,412.0,410.0,3.0,,,1.0,,,822.0,799.0,25.0,,,,,,10896.0,,,,,,,,148.0,142.0,6.0,,,,,
201506,June 2015,201506,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,27699.0,26289.0,1410.0,,,,,,,,,,,,1500.0,,,,,,,,1500.0,,,7.0,21.0,,,28.0,600.0,,10107.0,9903.0,234.0,,,20.0,,,31100.0,26700.0,4400.0,,,,1125.0,,79776.0,81216.0,5716.0,44.0,,7200.0,,,7857.0,7230.0,627.0,,,,,
201506,June 2015,201506,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,5639.0,5629.0,10.0,,,,50.0,,154.0,154.0,,,,,,,5151.0,5151.0,,,,,200.0,,62.0,52.0,,,10.0,,,,699.0,692.0,17.0,,,,20.0,10.0,6988.0,4932.0,81.0,,1867.0,,50.0,125.0,42469.0,39559.0,2930.0,,1000.0,2000.0,10000.0,2000.0,6934.0,6843.0,91.0,,,,20.0,
201506,June 2015,201506,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,3400.0,3197.0,82.0,,60.0,,1246.0,,99.0,80.0,3.0,,,,300.0,,,,,,,,1010.0,,1126.0,1061.0,16.0,,,,94.0,,129.0,128.0,62.0,,,,714.0,35.0,669.0,539.0,455.0,,,,3156.0,350.0,8407.0,7528.0,2131.0,,,,8486.0,,354.0,473.0,13.0,,,150.0,1372.0,
201506,June 2015,201506,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,12679.0,11671.0,1035.0,,,,504.0,,,,,,,,20.0,,10.0,9.0,1.0,,,9.0,5050.0,,656.0,533.0,123.0,,,,6020.0,,8239.0,8013.0,226.0,,,,1099.0,,50083.0,1272.0,5796.0,,,,20700.0,400.0,4554.0,1866.0,2026.0,,,,106000.0,,678.0,281.0,435.0,,,8.0,10200.0,30.0
201606,June 2016,201606,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,30034.0,33435.0,2813.0,,954.0,5280.0,15102.0,10.0,211.0,91.0,200.0,,,,5300.0,,2569.0,2514.0,65.0,,,10.0,2000.0,,812.0,381.0,604.0,,,250.0,136.0,3.0,829.0,2076.0,119.0,,36.0,316.0,247.0,50.0,11712.0,13650.0,2015.0,1.0,500.0,4454.0,16095.0,,132180.0,113748.0,32832.0,,,,144000.0,14400.0,6515.0,4822.0,683.0,,3865.0,2832.0,6130.0,23.0
201606,June 2016,201606,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,5550.0,900.0,,,,,3750.0,333.0,909.0,,,,,,576.0,,,,,,,,
201606,June 2016,201606,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,4560.0,4320.0,240.0,,,,,,360.0,,,,,,,,1500.0,1400.0,100.0,,,,,,100.0,90.0,10.0,,,,,,489.0,459.0,30.0,,,,,,2675.0,1575.0,1100.0,,,,5025.0,,4320.0,1584.0,2736.0,,,,12672.0,,870.0,780.0,90.0,,,,,
201606,June 2016,201606,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,4564.0,3176.0,1388.0,,720.0,720.0,5016.0,,,,,,,,,,,,,,,,200.0,,470.0,680.0,140.0,,,100.0,,250.0,1525.0,1361.0,164.0,,,,,,3423.0,2748.0,1675.0,,,1000.0,577.0,,22464.0,16128.0,6336.0,,,,30000.0,,1614.0,1032.0,582.0,,,,1623.0,
201606,June 2016,201606,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,,21.0,9.0,,,30.0,300.0,,,,,,,,,,2000.0,249.0,,,,,,,249.0,,,,,,10.0,,2.0,,2.0,,,,10.0,,,1.0,4.0,,,5.0,400.0,,1872.0,1772.0,100.0,,,,,,,336.0,33.0,,,,,
201606,June 2016,201606,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,2250.0,9716.0,680.0,,,,,8146.0,,,,,,,400.0,,280.0,280.0,,,,,500.0,,150.0,115.0,35.0,,,,500.0,,1005.0,798.0,207.0,,,,1000.0,,,,,,,,4000.0,,8400.0,1200.0,7200.0,,,,14400.0,,141.0,131.0,10.0,,,,1140.0,
201606,June 2016,201606,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,93.0,,93.0,,,,480.0,,,,,,,,1000.0,,,,,,,,1000.0,,400.0,200.0,200.0,,,,400.0,,924.0,115.0,809.0,,,,600.0,,600.0,,600.0,,,,10000.0,,53712.0,14400.0,39312.0,,,,72000.0,,918.0,918.0,,,,,,
201606,June 2016,201606,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,9060.0,8760.0,300.0,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,10.0,,,,,,204.0,194.0,10.0,,,,,,,625.0,,,,625.0,,,,,,,,,,,2820.0,2700.0,120.0,,,,,
201606,June 2016,201606,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,600.0,570.0,30.0,,,,100.0,,,,,,,,,,,,,,,,300.0,,464.0,464.0,,,,,300.0,,1558.0,1508.0,50.0,,,,100.0,,3656.0,3456.0,200.0,,,,2000.0,,72000.0,,72000.0,,,,216000.0,,210.0,210.0,,,,,,
201606,June 2016,201606,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3600.0,3600.0,,,,,,,14.0,14.0,,,,,,,100.0,100.0,,,,,,,115.0,115.0,,,,,,,144.0,144.0,,,,,,,,,,,,,,,,,,,,,,,8100.0,8100.0,,,,,,
